#timestamp x y z q_x q_y q_z q_w
1666059830.442777 0.000006264261174 -0.000094123817689 0.000004257224191 -0.006557237533120 -0.003965182048615 -0.000026001444080 0.999970639214562
1666059841.537395 1.040222167968750 0.048719335347414 0.005184673704207 -0.006728679151989 -0.004936662218301 0.006934158692772 0.999941134110521
1666059842.545995 2.220420837402344 0.124657221138477 0.030100440606475 -0.006193755735468 -0.013197295321324 0.012144496618017 0.999819973789275
1666059843.352877 3.235758304595947 0.214295893907547 0.025260161608458 -0.010714625151211 -0.004290450022737 0.018550526443215 0.999761304919905
1666059844.159758 4.433110713958740 0.272258788347244 0.029366042464972 -0.012650522639938 0.003472093912996 0.021417034460915 0.999684559986647
1666059844.966638 5.540269374847412 0.341008931398392 0.010813337750733 -0.012059969435578 0.004388267072975 0.007273688645284 0.999891190931694
1666059845.773520 6.667545318603516 0.387534379959106 -0.027112288400531 -0.010557308936642 0.002108696859384 -0.027348532178691 0.999567983887661
1666059846.580401 7.829035282135010 0.332402408123016 -0.001378240762278 -0.012082177605796 -0.001363377212755 -0.034039525101170 0.999346522942750
1666059847.387283 8.920892715454102 0.290662109851837 -0.003971759695560 -0.011522616813421 -0.000121162118941 -0.035698764028353 0.999296158737919
1666059848.194164 9.936298370361328 0.236338272690773 -0.031323909759521 -0.008612856576257 0.000689941818388 -0.028859025797307 0.999546146664532
1666059849.202765 11.094771385192871 0.233764916658401 -0.044979393482208 -0.008793464082204 -0.002110807166139 -0.006996877239447 0.999934629459065
1666059850.009646 12.204426765441895 0.260509371757507 -0.053219363093376 -0.007545500598653 -0.001814115101355 0.002977622310026 0.999965453489516
1666059850.816526 13.411444664001465 0.324094921350479 -0.064992524683475 -0.011767848661939 0.002275619346634 0.010319556567017 0.999874915200256
1666059851.623407 14.608972549438477 0.392586678266525 -0.050558272749186 -0.014349914365413 0.010968906344847 0.018505177939921 0.999665604810286
1666059852.430289 15.727459907531738 0.481785744428635 -0.074634738266468 -0.012198851834173 -0.004952802876519 0.025887554759698 0.999578157157387
1666059853.237171 16.918502807617188 0.585219442844391 -0.073318123817444 -0.011402209190285 -0.006630668112369 0.033485755534718 0.999352154169007
1666059854.044052 18.097549438476562 0.698697745800018 -0.071372583508492 -0.010351989195820 -0.006154620054411 0.041255564721110 0.999076040825331
1666059854.850932 19.221820831298828 0.838132679462433 -0.062405232340097 -0.009403481770213 -0.009601728563505 0.050538559235034 0.998631681537110
1666059855.657814 20.327999114990234 1.017163991928101 -0.049592368304729 -0.010954240807276 -0.009621251613838 0.065123900908716 0.997770671876134
1666059856.464695 21.430017471313477 1.204657196998596 -0.020021697506309 -0.011892887406702 -0.013818479672619 0.077773645290419 0.996804328314694
1666059857.271576 22.537132263183594 1.421857953071594 -0.004828339442611 -0.010889303240876 -0.012656093929691 0.086562484697416 0.996106511676528
1666059858.078458 23.567152023315430 1.646692872047424 0.014847987331450 -0.008849356079642 -0.015836966681894 0.096020198584765 0.995214047754067
1666059858.885338 24.616775512695312 1.865948319435120 0.039858404546976 -0.009556456887648 -0.017306109529088 0.111106534258924 0.993611851151994
1666059859.692219 25.611820220947266 2.188776731491089 0.037924829870462 -0.014750756196585 -0.005173018332906 0.131331361225678 0.991215278651195
1666059860.499101 26.567989349365234 2.506015300750732 0.069873571395874 -0.012178134900039 -0.009257199783650 0.143883712255005 0.989476363856278
